[Header]
Application Name	LCsolution
Version	1.25
Data File Name	D:\cz\DYL\20200308\EMgrids.lcd
Output Date	2020/6/28
Output Time	16:20:39

[File Information]
Type	Data File
Generated	2020/3/8 16:54:47
Generated by	Admin
Modified	2020/3/8 17:43:20
Modified by	Admin

[Sample Information]
Operator Name	Admin
Acquired	2020/3/8 16:55:14
Sample Type	0:Unknown
Level	0
Sample Name	1
Sample ID	1
ISTD Amount 1	1
ISTD Amount 2	1
ISTD Amount 3	1
ISTD Amount 4	1
ISTD Amount 5	1
ISTD Amount 6	1
ISTD Amount 7	1
ISTD Amount 8	1
ISTD Amount 9	1
ISTD Amount 10	1
ISTD Amount 11	1
ISTD Amount 12	1
ISTD Amount 13	1
ISTD Amount 14	1
ISTD Amount 15	1
ISTD Amount 16	1
ISTD Amount 17	1
ISTD Amount 18	1
ISTD Amount 19	1
ISTD Amount 20	1
ISTD Amount 21	1
ISTD Amount 22	1
ISTD Amount 23	1
ISTD Amount 24	1
ISTD Amount 25	1
ISTD Amount 26	1
ISTD Amount 27	1
ISTD Amount 28	1
ISTD Amount 29	1
ISTD Amount 30	1
ISTD Amount 31	1
ISTD Amount 32	1
Sample Amount	1
Dilution Factor	1
Vial#	5
Injection Volume	40

[Original Files]
Data File	D:\cz\DYL\20200308\EMgrids.lcd
Method File	C:\Users\HPLC\Desktop\method file\method_Yan\TRP11.lcm
Batch File	D:\cz\Yan\0307nhechp1\20200307batch.lcb
Report Format File	d:\program\LC solution\LCsolution\System\Default.lcr
Tuning File	

[File Description]


[Configuration]
# of Detectors	1
Detector ID	Detector A
Detector Name	Detector A
# of Channels	1

[Peak Table(Detector A-Ch1)]
# of Peaks	362
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Conc. %	Norm Conc.
168	17.363	17.325	17.417	43149	8448	5.1070	0.0000	 V 			245.047	36083	4.157	0.000	0.225	1.006	0.0000	0.0000
169	17.461	17.417	17.583	89721	11100	8.0830	0.0000	 V 			246.437	39723	3.776	0.000	0.274	1.006	0.0000	0.0000
170	17.652	17.583	17.683	51741	9686	5.3420	0.0000	 V 			249.141	32925	4.556	0.000	0.516	1.011	0.0000	0.0000
171	17.739	17.683	17.842	90339	9921	9.1060	0.0000	 V 			250.377	4416	33.969	0.000	0.120	1.005	0.0000	0.0000
172	17.960	17.842	18.058	135252	12182	11.1030	0.0000	 V 			253.508	12439	12.059	0.000	0.258	1.013	0.0000	0.0000
173	18.088	18.058	18.158	64314	11416	5.6330	0.0000	 V 			255.330	12037	12.461	0.000	0.197	1.007	0.0000	0.0000
174	18.215	18.158	18.292	82285	10648	7.7280	0.0000	 V 			257.128	6291	23.843	0.000	0.161	1.007	0.0000	0.0000
175	18.398	18.292	18.433	95936	12832	7.4760	0.0000	 V 			259.714	16338	9.181	0.000	0.244	1.010	0.0000	0.0000
176	18.461	18.433	18.525	64971	12731	5.1030	0.0000	 V 			260.612	24955	6.011	0.000	0.122	1.003	0.0000	0.0000
177	18.684	18.525	18.733	155045	13260	11.6930	0.0000	 V 			263.778	9029	16.614	0.000	0.356	1.012	0.0000	0.0000
178	18.781	18.733	18.792	44993	13291	3.3850	0.0000	 V 			265.151	6167	24.324	0.000	0.111	1.005	0.0000	0.0000
179	18.977	18.792	19.058	225638	16135	13.9840	0.0000	 V 			267.923	465	322.845	0.000	0.087	1.010	0.0000	0.0000
180	19.140	19.058	19.200	128277	15934	8.0510	0.0000	 V 			270.236	6386	23.488	0.000	0.073	1.009	0.0000	0.0000
181	19.278	19.200	19.350	150295	18041	8.3310	0.0000	 V 			272.184	4015	37.359	0.000	0.126	1.007	0.0000	0.0000
182	19.387	19.350	19.417	65794	17176	3.8310	0.0000	 V 			273.729	8549	17.546	0.000	0.106	1.006	0.0000	0.0000
183	19.497	19.417	19.592	192893	19551	9.8660	0.0000	 V 			275.287	5924	25.319	0.000	0.119	1.006	0.0000	0.0000
184	19.647	19.592	19.708	135622	19775	6.8580	0.0000	 V 			277.420	15414	9.731	0.000	0.183	1.008	0.0000	0.0000
185	19.779	19.708	19.800	109545	21835	5.0170	0.0000	 V 			279.282	152	987.094	0.000	0.037	1.007	0.0000	0.0000
186	19.851	19.800	19.933	174804	22802	7.6660	0.0000	 V 			280.309	2238	67.039	0.000	0.018	1.004	0.0000	0.0000
187	19.979	19.933	20.025	122794	23256	5.2800	0.0000	 V 			282.120	4346	34.513	0.000	0.088	1.006	0.0000	0.0000
188	20.071	20.025	20.108	122639	25612	4.7880	0.0000	 V 			283.424	1308	114.697	0.000	0.054	1.005	0.0000	0.0000
189	20.223	20.108	20.250	220988	27105	8.1530	0.0000	 V 			285.579	2352	63.777	0.000	0.078	1.008	0.0000	0.0000
190	20.315	20.250	20.375	204909	28237	7.2570	0.0000	 V 			286.887	784	191.264	0.000	0.040	1.005	0.0000	0.0000
191	20.560	20.375	20.617	434307	31552	13.7650	0.0000	 V 			290.356	643	233.282	0.000	0.080	1.012	0.0000	0.0000
192	20.672	20.617	20.708	180486	33463	5.3940	0.0000	 V 			291.941	1383	108.492	0.000	0.041	1.005	0.0000	0.0000
193	21.041	20.708	21.075	785095	38936	20.1640	0.0000	 V 			297.173	449	334.144	0.000	0.119	1.018	0.0000	0.0000
194	21.237	21.075	21.267	473854	44001	10.7690	0.0000	 V 			299.945	3541	42.355	0.000	0.072	1.009	0.0000	0.0000
195	21.403	21.267	21.442	474482	47077	10.0790	0.0000	 V 			302.305	1591	94.280	0.000	0.093	1.008	0.0000	0.0000
196	21.759	21.442	21.775	1058847	56639	18.6950	0.0000	 V 			307.348	2930	51.192	0.000	0.190	1.017	0.0000	0.0000
197	22.079	21.775	22.108	1230314	66283	18.5620	0.0000	 V 			311.878	625	240.137	0.000	0.124	1.015	0.0000	0.0000
198	22.288	22.108	22.325	913372	74016	12.3400	0.0000	 V 			314.850	674	222.533	0.000	0.060	1.010	0.0000	0.0000
199	22.662	22.325	22.692	1762279	87462	20.1490	0.0000	 V 			320.144	439	341.539	0.000	0.096	1.017	0.0000	0.0000
200	25.166	22.692	25.192	35063536	420972	83.2920	0.0000	 V 			355.628	67	2229.466	0.000	0.302	1.111	0.0000	0.0000
201	25.205	25.192	27.475	41826514	420379	99.4970	0.0000	 V 			356.183	12	12641.790	0.000	0.002	1.002	0.0000	0.0000
202	27.501	27.475	27.542	810572	203391	3.9850	0.0000	 V 			388.713	113	1329.003	0.000	0.116	1.091	0.0000	0.0000
203	27.558	27.542	27.675	1598978	201554	7.9330	0.0000	 V 			389.529	182	823.244	0.000	0.006	1.002	0.0000	0.0000
204	27.690	27.675	27.950	3175558	196843	16.1320	0.0000	 V 			391.389	86	1753.728	0.000	0.013	1.005	0.0000	0.0000
205	27.987	27.950	28.583	6568376	187025	35.1200	0.0000	 V 			395.606	14	10617.931	0.000	0.014	1.011	0.0000	0.0000
206	28.613	28.583	29.000	3773535	159422	23.6700	0.0000	 V 			404.480	14	10619.951	0.000	0.021	1.022	0.0000	0.0000
207	29.032	29.000	29.467	3802831	143093	26.5760	0.0000	 V 			410.407	106	1414.526	0.000	0.020	1.015	0.0000	0.0000
208	29.489	29.467	29.742	2089361	129510	16.1330	0.0000	 V 			416.887	46	3257.891	0.000	0.032	1.016	0.0000	0.0000
209	29.750	29.742	29.767	186660	124637	1.4980	0.0000	 V 			420.587	3	46443.924	0.000	0.006	1.009	0.0000	0.0000
210	29.776	29.767	29.792	187131	124916	1.4980	0.0000	 V 			420.958	691	216.982	0.000	0.001	1.001	0.0000	0.0000
211	29.843	29.792	29.892	743946	125349	5.9350	0.0000	 V 			421.912	17	8722.418	0.000	0.004	1.002	0.0000	0.0000
212	29.967	29.892	29.992	734428	123225	5.9600	0.0000	 V 			423.658	862	174.043	0.000	0.007	1.004	0.0000	0.0000
213	30.013	29.992	30.075	613823	123201	4.9820	0.0000	 V 			424.316	523	287.071	0.000	0.010	1.002	0.0000	0.0000
214	30.129	30.075	30.192	859989	123263	6.9770	0.0000	 V 			425.964	247	607.693	0.000	0.018	1.004	0.0000	0.0000
215	30.241	30.192	30.275	622316	125725	4.9500	0.0000	 V 			427.544	985	152.305	0.000	0.019	1.004	0.0000	0.0000
216	30.311	30.275	30.358	629236	127133	4.9490	0.0000	 V 			428.537	13	11125.389	0.000	0.004	1.002	0.0000	0.0000
217	30.430	30.358	30.475	889888	128276	6.9370	0.0000	 V 			430.226	793	189.170	0.000	0.006	1.004	0.0000	0.0000
218	30.514	30.475	30.550	583061	130753	4.4590	0.0000	 V 			431.414	857	175.064	0.000	0.020	1.003	0.0000	0.0000
219	30.667	30.550	30.692	1119760	133318	8.3990	0.0000	 V 			433.577	204	735.554	0.000	0.024	1.005	0.0000	0.0000
220	30.789	30.692	30.817	1011883	137116	7.3800	0.0000	 V 			435.314	319	470.057	0.000	0.016	1.004	0.0000	0.0000
221	30.863	30.817	30.925	882767	137077	6.4400	0.0000	 V 			436.356	83	1808.154	0.000	0.007	1.002	0.0000	0.0000
222	30.976	30.925	31.025	814375	137106	5.9400	0.0000	 V 			437.965	136	1100.586	0.000	0.009	1.004	0.0000	0.0000
223	31.073	31.025	31.325	2394154	136618	17.5240	0.0000	 V 			439.340	244	615.117	0.000	0.010	1.003	0.0000	0.0000
224	31.362	31.325	31.492	1280485	129877	9.8590	0.0000	 V 			443.431	1739	86.238	0.000	0.053	1.009	0.0000	0.0000
225	31.534	31.492	31.567	558132	124958	4.4670	0.0000	 V 			445.875	320	469.169	0.000	0.034	1.006	0.0000	0.0000
226	31.592	31.567	31.633	492700	124055	3.9720	0.0000	 V 			446.685	245	613.494	0.000	0.008	1.002	0.0000	0.0000
227	31.680	31.633	31.708	551131	123283	4.4700	0.0000	 V 			447.942	806	186.218	0.000	0.014	1.003	0.0000	0.0000
228	31.734	31.708	31.800	671288	123369	5.4410	0.0000	 V 			448.697	732	204.812	0.000	0.012	1.002	0.0000	0.0000
229	31.891	31.800	31.917	857248	123570	6.9370	0.0000	 V 			450.929	152	988.161	0.000	0.021	1.005	0.0000	0.0000
230	32.041	31.917	32.067	1118951	125860	8.8900	0.0000	 V 			453.050	88	1712.394	0.000	0.012	1.005	0.0000	0.0000
231	32.114	32.067	32.217	1124793	126346	8.9020	0.0000	 V 			454.084	507	296.150	0.000	0.008	1.002	0.0000	0.0000
232	32.243	32.217	32.925	4500112	124439	36.1630	0.0000	 V 			455.913	129	1163.038	0.000	0.015	1.004	0.0000	0.0000
233	32.942	32.925	33.367	2205016	89810	24.5520	0.0000	 V 			465.815	960	156.188	0.000	0.090	1.022	0.0000	0.0000
234	33.389	33.367	33.500	623097	78909	7.8960	0.0000	 V 			472.154	2142	70.013	0.000	0.125	1.014	0.0000	0.0000
235	33.534	33.500	33.725	1023086	78348	13.0580	0.0000	 V 			474.217	2866	52.343	0.000	0.054	1.004	0.0000	0.0000
236	33.743	33.725	33.783	254230	73201	3.4730	0.0000	 V 			477.165	1538	97.556	0.000	0.070	1.006	0.0000	0.0000
237	33.808	33.783	33.850	291656	73886	3.9470	0.0000	 V 			478.100	3595	41.724	0.000	0.023	1.002	0.0000	0.0000
238	33.866	33.850	33.942	396071	72738	5.4450	0.0000	 V 			478.919	286	524.574	0.000	0.011	1.002	0.0000	0.0000
239	33.989	33.942	34.075	569328	72008	7.9070	0.0000	 V 			480.662	734	204.333	0.000	0.019	1.004	0.0000	0.0000
240	34.100	34.075	34.175	418394	71169	5.8790	0.0000	 V 			482.234	4859	30.874	0.000	0.032	1.003	0.0000	0.0000
241	34.197	34.175	34.250	307579	68740	4.4750	0.0000	 V 			483.603	671	223.385	0.000	0.027	1.003	0.0000	0.0000
242	34.312	34.250	34.400	613066	68653	8.9300	0.0000	 V 			485.233	464	323.149	0.000	0.020	1.003	0.0000	0.0000
243	34.434	34.400	34.592	771216	68119	11.3220	0.0000	 V 			486.970	1070	140.229	0.000	0.023	1.004	0.0000	0.0000
244	34.654	34.592	34.675	330782	67266	4.9180	0.0000	 V 			490.079	182	823.251	0.000	0.030	1.006	0.0000	0.0000
245	34.768	34.675	34.792	471010	67991	6.9280	0.0000	 V 			491.691	862	174.032	0.000	0.015	1.003	0.0000	0.0000
246	34.858	34.792	34.892	407809	68918	5.9170	0.0000	 V 			492.976	1543	97.209	0.000	0.022	1.003	0.0000	0.0000
247	35.032	34.892	35.058	705020	72744	9.6920	0.0000	 V 			495.442	3882	38.637	0.000	0.060	1.005	0.0000	0.0000
248	35.208	35.058	35.242	798348	73810	10.8160	0.0000	 V 			497.935	1108	135.322	0.000	0.054	1.005	0.0000	0.0000
249	35.261	35.242	35.308	292724	73579	3.9780	0.0000	 V 			498.681	67	2244.391	0.000	0.005	1.001	0.0000	0.0000
250	35.317	35.308	35.500	802865	73414	10.9360	0.0000	 V 			499.472	475	315.579	0.000	0.005	1.002	0.0000	0.0000
251	35.517	35.500	35.733	908607	67202	13.5210	0.0000	 V 			502.307	1883	79.651	0.000	0.041	1.006	0.0000	0.0000
252	35.787	35.733	36.083	1240879	62189	19.9530	0.0000	 V 			506.131	1318	113.845	0.000	0.075	1.008	0.0000	0.0000
253	36.106	36.083	36.283	632421	55345	11.4270	0.0000	 V 			510.659	3047	49.231	0.000	0.097	1.009	0.0000	0.0000
254	36.327	36.283	36.425	407530	49678	8.2030	0.0000	 V 			513.788	957	156.665	0.000	0.060	1.006	0.0000	0.0000
255	36.453	36.425	36.533	292854	46810	6.2560	0.0000	 V 			515.573	6750	22.221	0.000	0.039	1.003	0.0000	0.0000
256	36.553	36.533	36.917	901291	43012	20.9550	0.0000	 V 			516.993	365	410.463	0.000	0.021	1.003	0.0000	0.0000
257	36.937	36.917	37.067	303709	35682	8.5120	0.0000	 V 			522.437	11050	13.574	0.000	0.085	1.011	0.0000	0.0000
258	37.110	37.067	37.158	170080	31980	5.3180	0.0000	 V 			524.881	19152	7.832	0.000	0.139	1.005	0.0000	0.0000
259	37.199	37.158	37.242	147158	30155	4.8800	0.0000	 V 			526.146	12254	12.241	0.000	0.074	1.002	0.0000	0.0000
260	37.255	37.242	37.317	129161	29007	4.4530	0.0000	 V 			526.945	6168	24.318	0.000	0.035	1.002	0.0000	0.0000
261	37.350	37.317	37.458	235680	29137	8.0890	0.0000	 V 			528.289	9503	15.785	0.000	0.055	1.003	0.0000	0.0000
262	37.507	37.458	37.642	279466	26982	10.3580	0.0000	 V 			530.511	5173	28.996	0.000	0.087	1.004	0.0000	0.0000
263	37.684	37.642	37.883	337442	25613	13.1740	0.0000	 V 			533.027	23050	6.508	0.000	0.115	1.005	0.0000	0.0000
264	37.945	37.883	37.992	138951	22255	6.2430	0.0000	 V 			536.717	18100	8.287	0.000	0.246	1.007	0.0000	0.0000
265	38.024	37.992	38.067	93566	21424	4.3670	0.0000	 V 			537.841	60275	2.489	0.000	0.091	1.002	0.0000	0.0000
266	38.094	38.067	38.125	71004	20720	3.4270	0.0000	 V 			538.831	2875	52.177	0.000	0.040	1.002	0.0000	0.0000
267	38.151	38.125	38.217	110620	20923	5.2870	0.0000	 V 			539.640	17830	8.413	0.000	0.029	1.002	0.0000	0.0000
268	38.249	38.217	38.358	169251	20652	8.1960	0.0000	 V 			541.026	7214	20.792	0.000	0.066	1.003	0.0000	0.0000
269	38.449	38.358	38.483	150931	21060	7.1670	0.0000	 V 			543.854	22093	6.789	0.000	0.141	1.005	0.0000	0.0000
270	38.504	38.483	38.567	100801	20931	4.8160	0.0000	 V 			544.634	31344	4.786	0.000	0.058	1.001	0.0000	0.0000
271	38.620	38.567	38.683	144224	21050	6.8520	0.0000	 V 			546.286	18372	8.164	0.000	0.116	1.003	0.0000	0.0000
272	38.742	38.683	38.792	140809	22013	6.3970	0.0000	 V 			548.009	3519	42.628	0.000	0.065	1.003	0.0000	0.0000
273	38.819	38.792	38.925	174990	22983	7.6140	0.0000	 V 			549.106	9258	16.202	0.000	0.037	1.002	0.0000	0.0000
274	39.024	38.925	39.042	159935	23699	6.7490	0.0000	 V 			552.007	30839	4.864	0.000	0.164	1.005	0.0000	0.0000
275	39.083	39.042	39.183	201560	24803	8.1260	0.0000	 V 			552.850	6263	23.951	0.000	0.042	1.002	0.0000	0.0000
276	39.234	39.183	39.267	118799	24449	4.8590	0.0000	 V 			554.980	17878	8.390	0.000	0.095	1.004	0.0000	0.0000
277	39.284	39.267	39.308	59137	23841	2.4800	0.0000	 V 			555.687	8859	16.931	0.000	0.035	1.001	0.0000	0.0000
278	39.355	39.308	39.392	119176	24210	4.9230	0.0000	 V 			556.699	4364	34.374	0.000	0.035	1.002	0.0000	0.0000
279	39.431	39.392	39.517	181050	25075	7.2200	0.0000	 V 			557.779	13892	10.797	0.000	0.041	1.002	0.0000	0.0000
280	39.550	39.517	39.600	115600	24211	4.7750	0.0000	 V 			559.463	13177	11.383	0.000	0.087	1.003	0.0000	0.0000
281	39.647	39.600	39.783	255377	24465	10.4380	0.0000	 V 			560.844	17132	8.756	0.000	0.075	1.002	0.0000	0.0000
282	39.833	39.783	39.867	116371	24124	4.8240	0.0000	 V 			563.472	24918	6.020	0.000	0.167	1.005	0.0000	0.0000
283	39.920	39.867	39.950	116082	23653	4.9080	0.0000	 V 			564.710	5837	25.700	0.000	0.056	1.002	0.0000	0.0000
284	40.026	39.950	40.058	151711	24676	6.1480	0.0000	 V 			566.214	2321	64.635	0.000	0.039	1.003	0.0000	0.0000
285	40.120	40.058	40.142	117727	24302	4.8440	0.0000	 V 			567.543	6757	22.200	0.000	0.036	1.002	0.0000	0.0000
286	40.158	40.142	40.200	82860	24257	3.4160	0.0000	 V 			568.074	2281	65.749	0.000	0.014	1.001	0.0000	0.0000
287	40.238	40.200	40.283	120098	25428	4.7230	0.0000	 V 			569.209	50080	2.995	0.000	0.039	1.002	0.0000	0.0000
288	40.318	40.283	40.358	107556	24667	4.3600	0.0000	 V 			570.341	20803	7.210	0.000	0.087	1.002	0.0000	0.0000
289	40.400	40.358	40.542	261251	25188	10.3720	0.0000	 V 			571.510	12765	11.751	0.000	0.065	1.002	0.0000	0.0000
290	40.578	40.542	40.600	79756	23222	3.4350	0.0000	 V 			574.027	18608	8.061	0.000	0.136	1.004	0.0000	0.0000
291	40.641	40.600	40.758	215297	23898	9.0090	0.0000	 V 			574.923	1685	88.996	0.000	0.025	1.002	0.0000	0.0000
292	40.853	40.758	40.942	242922	22923	10.5970	0.0000	 V 			577.928	14666	10.228	0.000	0.080	1.005	0.0000	0.0000
293	40.990	40.942	41.025	110076	22843	4.8190	0.0000	 V 			579.862	25459	5.892	0.000	0.115	1.003	0.0000	0.0000
294	41.068	41.025	41.108	106904	22669	4.7160	0.0000	 V 			580.972	77784	1.928	0.000	0.097	1.002	0.0000	0.0000
295	41.182	41.108	41.283	213900	22433	9.5350	0.0000	 V 			582.583	10014	14.979	0.000	0.102	1.003	0.0000	0.0000
296	41.332	41.283	41.367	98242	20268	4.8470	0.0000	 V 			584.717	13309	11.271	0.000	0.098	1.004	0.0000	0.0000
297	41.412	41.367	41.508	165421	19736	8.3810	0.0000	 V 			585.853	2902	51.686	0.000	0.036	1.002	0.0000	0.0000
298	41.536	41.508	41.567	68262	20223	3.3750	0.0000	 V 			587.603	38035	3.944	0.000	0.063	1.003	0.0000	0.0000
299	41.598	41.567	41.658	106432	19834	5.3660	0.0000	 V 			588.487	12511	11.989	0.000	0.053	1.002	0.0000	0.0000
300	41.666	41.658	41.683	28227	18930	1.4910	0.0000	 V 			589.448	22959	6.533	0.000	0.052	1.002	0.0000	0.0000
301	41.698	41.683	41.750	73960	18941	3.9050	0.0000	 V 			589.904	5594	26.813	0.000	0.019	1.001	0.0000	0.0000
302	41.808	41.750	41.842	100229	19350	5.1800	0.0000	 V 			591.465	146425	1.024	0.000	0.083	1.003	0.0000	0.0000
303	41.855	41.842	41.875	34312	17561	1.9540	0.0000	 V 			592.129	1075	139.500	0.000	0.017	1.001	0.0000	0.0000
304	41.888	41.875	41.942	68261	17238	3.9600	0.0000	 V 			592.601	9580	15.657	0.000	0.010	1.001	0.0000	0.0000
305	41.967	41.942	42.033	95023	17639	5.3870	0.0000	 V 			593.715	8442	17.768	0.000	0.044	1.002	0.0000	0.0000
306	42.076	42.033	42.117	85986	18192	4.7270	0.0000	 V 			595.254	549	273.244	0.000	0.024	1.003	0.0000	0.0000
307	42.158	42.117	42.200	81911	17363	4.7180	0.0000	 V 			596.415	113503	1.322	0.000	0.021	1.002	0.0000	0.0000
308	42.247	42.200	42.300	94709	16455	5.7560	0.0000	 V 			597.682	114786	1.307	0.000	0.179	1.002	0.0000	0.0000
309	42.325	42.300	42.350	47266	16421	2.8780	0.0000	 V 			598.785	121859	1.231	0.000	0.158	1.002	0.0000	0.0000
310	42.392	42.350	42.433	77850	16166	4.8160	0.0000	 V 			599.737	3435	43.665	0.000	0.040	1.002	0.0000	0.0000
311	42.499	42.433	42.575	131635	16051	8.2010	0.0000	 V 			601.248	9093	16.497	0.000	0.046	1.003	0.0000	0.0000
312	42.610	42.575	42.708	118637	15922	7.4510	0.0000	 V 			602.820	28356	5.290	0.000	0.079	1.003	0.0000	0.0000
313	42.767	42.708	42.825	101326	14845	6.8260	0.0000	 V 			605.046	39567	3.791	0.000	0.168	1.004	0.0000	0.0000
314	42.849	42.825	42.917	80491	15283	5.2670	0.0000	 V 			606.209	7936	18.902	0.000	0.059	1.002	0.0000	0.0000
315	42.927	42.917	42.983	58098	14872	3.9060	0.0000	 V 			607.320	33783	4.440	0.000	0.055	1.002	0.0000	0.0000
316	42.999	42.983	43.008	22063	14852	1.4860	0.0000	 V 			608.340	3683	40.727	0.000	0.038	1.002	0.0000	0.0000
317	43.017	43.008	43.083	65226	14829	4.3990	0.0000	 V 			608.589	3556	42.185	0.000	0.006	1.000	0.0000	0.0000
318	43.102	43.083	43.175	75111	14658	5.1240	0.0000	 V 			609.799	50885	2.948	0.000	0.047	1.002	0.0000	0.0000
319	43.256	43.175	43.300	97439	13804	7.0590	0.0000	 V 			611.980	19233	7.799	0.000	0.153	1.004	0.0000	0.0000
320	43.311	43.300	43.375	60646	13781	4.4010	0.0000	 V 			612.761	88984	1.686	0.000	0.060	1.001	0.0000	0.0000
321	43.429	43.375	43.475	79973	14097	5.6730	0.0000	 V 			614.426	58343	2.571	0.000	0.181	1.003	0.0000	0.0000
322	43.494	43.475	43.542	50337	12942	3.8890	0.0000	 V 			615.354	463	323.774	0.000	0.015	1.002	0.0000	0.0000
323	43.548	43.542	43.683	101452	12750	7.9570	0.0000	 V 			616.124	51921	2.889	0.000	0.012	1.001	0.0000	0.0000
324	43.739	43.683	43.908	136922	11667	11.7360	0.0000	 V 			618.822	10723	13.989	0.000	0.155	1.004	0.0000	0.0000
325	44.011	43.908	44.033	75023	11072	6.7760	0.0000	 V 			622.675	168013	0.893	0.000	0.257	1.006	0.0000	0.0000
326	44.076	44.033	44.142	65771	10831	6.0730	0.0000	 V 			623.594	68779	2.181	0.000	0.118	1.001	0.0000	0.0000
327	44.207	44.142	44.283	81237	10320	7.8720	0.0000	 V 			625.462	115779	1.296	0.000	0.221	1.003	0.0000	0.0000
328	44.333	44.283	44.400	61843	9267	6.6730	0.0000	 V 			627.236	113061	1.327	0.000	0.239	1.003	0.0000	0.0000
329	44.455	44.400	44.483	44871	10034	4.4720	0.0000	 V 			628.977	425621	0.352	0.000	0.307	1.003	0.0000	0.0000
330	44.514	44.483	44.558	37323	8625	4.3270	0.0000	 V 			629.803	102968	1.457	0.000	0.141	1.001	0.0000	0.0000
331	44.585	44.558	44.692	66544	9098	7.3140	0.0000	 V 			630.808	78693	1.906	0.000	0.119	1.002	0.0000	0.0000
332	44.751	44.692	44.808	53046	8337	6.3630	0.0000	 V 			633.166	81195	1.847	0.000	0.263	1.004	0.0000	0.0000
333	44.896	44.808	44.975	76667	8903	8.6110	0.0000	 V 			635.217	131672	1.139	0.000	0.258	1.003	0.0000	0.0000
334	45.018	44.975	45.083	46003	8576	5.3640	0.0000	 V 			636.948	1745	85.941	0.000	0.051	1.003	0.0000	0.0000
335	45.102	45.083	45.150	24413	6770	3.6060	0.0000	 V 			638.140	242217	0.619	0.000	0.036	1.002	0.0000	0.0000
336	45.218	45.150	45.250	42243	7786	5.4250	0.0000	 V 			639.778	295844	0.507	0.000	0.331	1.003	0.0000	0.0000
337	45.307	45.250	45.400	59588	7836	7.6040	0.0000	 V 			641.038	269181	0.557	0.000	0.261	1.002	0.0000	0.0000
338	45.486	45.400	45.525	50580	8355	6.0540	0.0000	 V 			643.589	560394	0.268	0.000	0.608	1.004	0.0000	0.0000
339	45.562	45.525	45.633	44849	7545	5.9440	0.0000	 V 			644.654	3568	42.038	0.000	0.046	1.002	0.0000	0.0000
340	45.644	45.633	45.692	21660	6390	3.3890	0.0000	 V 			645.822	188013	0.798	0.000	0.047	1.002	0.0000	0.0000
341	45.791	45.692	45.833	58751	8051	7.2980	0.0000	 V 			647.902	275440	0.545	0.000	0.381	1.003	0.0000	0.0000
342	45.857	45.833	45.900	32066	8659	3.7030	0.0000	 V 			648.835	733309	0.205	0.000	0.234	1.001	0.0000	0.0000
343	45.993	45.900	46.008	62364	10357	6.0210	0.0000	 V 			650.766	141282	1.062	0.000	0.387	1.003	0.0000	0.0000
344	46.049	46.008	46.075	40602	10593	3.8330	0.0000	 V 			651.554	7876	19.046	0.000	0.043	1.001	0.0000	0.0000
345	46.145	46.075	46.192	78577	12070	6.5100	0.0000	 V 			652.918	115620	1.297	0.000	0.074	1.002	0.0000	0.0000
346	46.220	46.192	46.308	74800	11519	6.4940	0.0000	 V 			653.980	115967	1.293	0.000	0.138	1.002	0.0000	0.0000
347	46.359	46.308	46.408	71829	13434	5.3470	0.0000	 V 			655.949	263540	0.569	0.000	0.307	1.003	0.0000	0.0000
348	46.443	46.408	46.475	46919	12638	3.7130	0.0000	 V 			657.148	11725	12.793	0.000	0.081	1.002	0.0000	0.0000
349	46.493	46.475	46.583	72088	12259	5.8810	0.0000	 V 			657.849	160433	0.935	0.000	0.045	1.001	0.0000	0.0000
350	46.607	46.583	46.767	101271	10226	9.9030	0.0000	 V 			659.469	134713	1.113	0.000	0.235	1.002	0.0000	0.0000
351	46.781	46.767	46.875	38555	6630	5.8160	0.0000	 V 			661.934	27025	5.550	0.000	0.211	1.004	0.0000	0.0000
352	46.956	46.875	47.025	42231	5432	7.7740	0.0000	 V 			664.419	346607	0.433	0.000	0.241	1.004	0.0000	0.0000
353	47.048	47.025	47.108	22126	5797	3.8170	0.0000	 V 			665.722	1582506	0.095	0.000	0.392	1.002	0.0000	0.0000
354	47.186	47.108	47.217	23485	4324	5.4310	0.0000	 V 			667.671	403408	0.372	0.000	0.616	1.003	0.0000	0.0000
355	47.273	47.217	47.333	25002	4504	5.5510	0.0000	 V 			668.906	300783	0.499	0.000	0.271	1.002	0.0000	0.0000
356	47.347	47.333	47.392	9733	3003	3.2410	0.0000	 V 			669.959	1613089	0.093	0.000	0.301	1.002	0.0000	0.0000
357	47.420	47.392	47.475	12122	3171	3.8230	0.0000	 V 			670.993	1244703	0.121	0.000	0.457	1.002	0.0000	0.0000
358	47.486	47.475	47.542	6991	2058	3.3970	0.0000	 V 			671.927	250778	0.598	0.000	0.240	1.001	0.0000	0.0000
359	47.645	47.542	47.675	13638	2560	5.3280	0.0000	 V 			674.178	2314649	0.065	0.000	0.630	1.003	0.0000	0.0000
360	47.714	47.675	47.842	16188	2872	5.6370	0.0000	 V 			675.149	1231012	0.122	0.000	0.461	1.001	0.0000	0.0000
361	47.875	47.842	47.933	2761	595	4.6380	0.0000	 V 			677.443	3376538	0.044	0.000	1.172	1.003	0.0000	0.0000
362	47.955	47.933	47.967	1064	704	1.5110	0.0000	   			678.575	18977123	0.008	0.764	1.077	1.002	0.0000	0.0000
